DR Number,Date Reported,Date Occurred,Time Occurred,Area ID,Area Name,Reporting District,Crime Code,Crime Code Description,MO_Codes,Victim Age,Victim Sex,Victim_Descent,Premise Code,Premise Description,Address,Cross Street,Lat,Long,Latitude,Longitude
130111575,5/2/13,5/2/13,805,1,Central,111,997,TRAFFIC COLLISION,Veh vs Bike,37,M,Hispanic/Latin/Mexican,101,STREET,ALPINE                       ST,N  FIGUEROA                     ST,34.0641,-118.2455,34.0641,-118.2455
130105820,1/31/13,1/31/13,1650,1,Central,111,997,TRAFFIC COLLISION,Veh vs Bike,28,M,Hispanic/Latin/Mexican,101,STREET,COLLEGE,HILL,34.0644,-118.2387,34.0644,-118.2387
130105755,1/30/13,1/30/13,2000,1,Central,152,997,TRAFFIC COLLISION,Veh vs Bike,27,M,Hispanic/Latin/Mexican,101,STREET,OLIVE                        ST,6TH                          ST,34.0481,-118.2542,34.0481,-118.2542
130124636,11/26/13,11/20/13,1710,1,Central,185,997,TRAFFIC COLLISION,Veh vs Bike,99,F,Black,101,STREET,BROADWAY,OLYMPIC                      BL,34.0409,-118.2574,34.0409,-118.2574
130121624,10/7/13,10/6/13,2105,1,Central,111,997,TRAFFIC COLLISION,Veh vs Bike,35,M,Hispanic/Latin/Mexican,101,STREET,COLLEGE,NEW DEPOT,34.0653,-118.2412,34.0653,-118.2412
130218949,9/13/13,9/12/13,1705,2,Rampart,211,997,TRAFFIC COLLISION,Veh vs Bike,42,M,Korean,101,STREET,ALEXANDRIA                   AV,MELROSE                      AV,34.0836,-118.2978,34.0836,-118.2978
130215021,6/29/13,6/29/13,1800,2,Rampart,212,997,TRAFFIC COLLISION,Veh vs Bike,,M,Hispanic/Latin/Mexican,101,STREET,VERMONT                      AV,CLINTON                      ST,34.0818,-118.2917,34.0818,-118.2917
130214475,6/20/13,6/20/13,1820,2,Rampart,233,997,TRAFFIC COLLISION,Veh vs Bike,59,M,Hispanic/Latin/Mexican,101,STREET,LAFAYETTE                    PK,BEVERLY                      BL,34.0697,-118.2779,34.0697,-118.2779
130208519,3/19/13,3/19/13,1930,2,Rampart,279,997,TRAFFIC COLLISION,Veh vs Bike,33,M,Hispanic/Latin/Mexican,101,STREET,UNION                        AV,11TH                         ST,34.0477,-118.2751,34.0477,-118.2751
130211469,5/4/13,5/4/13,1755,2,Rampart,251,997,TRAFFIC COLLISION,Veh vs Bike,61,F,Korean,101,STREET,BENTON WAY,6TH,34.0628,-118.2822,34.0628,-118.2822
130212410,5/18/13,5/17/13,1815,2,Rampart,219,997,TRAFFIC COLLISION,Veh vs Bike,53,F,Other Asian,101,STREET,BEVERLY                      BL,MADISON                      AV,34.0764,-118.2892,34.0764,-118.2892
130217026,8/6/13,8/6/13,1535,2,Rampart,235,997,TRAFFIC COLLISION,Veh vs Bike,,M,Hispanic/Latin/Mexican,101,STREET,PARK VIEW                    ST,CRANDALL                     ST,34.0658,-118.275,34.0658,-118.275
130218773,9/9/13,9/9/13,1620,2,Rampart,218,997,TRAFFIC COLLISION,Veh vs Bike,,M,Hispanic/Latin/Mexican,101,STREET,BELLEVUE                     AV,ECHO PARK                    AV,34.0699,-118.2596,34.0699,-118.2596
130215318,7/3/13,7/3/13,1945,2,Rampart,245,997,TRAFFIC COLLISION,Veh vs Bike,23,F,Hispanic/Latin/Mexican,101,STREET,6TH                          ST,ALVARADO                     ST,34.0601,-118.2761,34.0601,-118.2761
130222707,11/26/13,11/26/13,1510,2,Rampart,204,997,TRAFFIC COLLISION,Veh vs Bike,23,F,Hispanic/Latin/Mexican,101,STREET,SUNSET                       BL,GOLDEN GATE                  AV,34.0885,-118.2763,34.0885,-118.2763
130208374,3/17/13,3/17/13,1000,2,Rampart,215,997,TRAFFIC COLLISION,Veh vs Bike,47,M,Hispanic/Latin/Mexican,101,STREET,CORONADO                     ST,BELLEVUE                     AV,34.0751,-118.2717,34.0751,-118.2717
130213227,5/31/13,5/31/13,1025,2,Rampart,265,997,TRAFFIC COLLISION,Veh vs Bike,40,M,Hispanic/Latin/Mexican,102,SIDEWALK,S  ALVARADO                     ST,W  8TH                          ST,34.0549,-118.2778,34.0549,-118.2778
130209366,4/2/13,4/2/13,1545,2,Rampart,279,997,TRAFFIC COLLISION,Veh vs Bike,22,M,Hispanic/Latin/Mexican,101,STREET,OLYMPIC                      BL,VALENCIA                     ST,34.0484,-118.2724,34.0484,-118.2724
130223039,12/3/13,12/3/13,550,2,Rampart,233,997,TRAFFIC COLLISION,Veh vs Bike,42,M,Hispanic/Latin/Mexican,101,STREET,RAMPART                      BL,TEMPLE                       ST,34.0725,-118.2748,34.0725,-118.2748
130206599,2/15/13,2/15/13,1230,2,Rampart,201,997,TRAFFIC COLLISION,Veh vs Bike,46,M,Black,101,STREET,VERMONT,WILLOW BROOK,34.0909,-118.2917,34.0909,-118.2917
130207829,3/8/13,3/8/13,1410,2,Rampart,212,997,TRAFFIC COLLISION,Veh vs Bike,26,M,Hispanic/Latin/Mexican,101,STREET,VERMONT                      AV,CLINTON                      ST,34.0818,-118.2917,34.0818,-118.2917
130222277,11/17/13,11/17/13,1735,2,Rampart,275,997,TRAFFIC COLLISION,Veh vs Bike,40,M,Hispanic/Latin/Mexican,101,STREET,UNION                        AV,OLYMPIC                      BL,34.0492,-118.2742,34.0492,-118.2742
130217304,8/12/13,8/11/13,1915,2,Rampart,202,997,TRAFFIC COLLISION,Veh vs Bike,64,F,Hispanic/Latin/Mexican,101,STREET,LOCKWOOD                     AV,HOOVER                       ST,34.0887,-118.2845,34.0887,-118.2845
130220176,10/7/13,10/7/13,1800,2,Rampart,217,997,TRAFFIC COLLISION,Veh vs Bike,,M,Hispanic/Latin/Mexican,101,STREET,MOUNTAIN VIEW                AV,TEMPLE                       AV,34.0711,-118.2664,34.0711,-118.2664
130221586,11/4/13,11/3/13,2255,2,Rampart,246,997,TRAFFIC COLLISION,Veh vs Bike,27,M,Hispanic/Latin/Mexican,101,STREET,WILSHIRE                     BL,ALVARADO                     ST,34.058,-118.2759,34.058,-118.2759
130208024,3/11/13,3/11/13,1615,2,Rampart,237,997,TRAFFIC COLLISION,Veh vs Bike,,M,Hispanic/Latin/Mexican,101,STREET,2ND                          ST,UNION                        AV,34.0637,-118.2662,34.0637,-118.2662
130207290,2/28/13,2/28/13,1500,2,Rampart,271,997,TRAFFIC COLLISION,Veh vs Bike,48,M,Hispanic/Latin/Mexican,101,STREET,HOOVER,SAN MARINO,34.055,-118.2842,34.055,-118.2842
130222948,12/1/13,11/27/13,2045,2,Rampart,235,997,TRAFFIC COLLISION,Veh vs Bike,,M,Filipino,101,STREET,TEMPLE                       ST,CARONDELET                   ST,34.0719,-118.2729,34.0719,-118.2729
130217842,8/22/13,8/22/13,840,2,Rampart,279,997,TRAFFIC COLLISION,Veh vs Bike,46,F,White,101,STREET,OLYMPIC,ALBANY,34.0478,-118.2711,34.0478,-118.2711
130222123,11/13/13,11/13/13,1400,2,Rampart,211,997,TRAFFIC COLLISION,Veh vs Bike,20,M,Hispanic/Latin/Mexican,101,STREET,SANTA MONICA                 BL,VERMONT,34.0909,-118.2917,34.0909,-118.2917
130204934,1/16/13,1/16/13,1600,2,Rampart,239,997,TRAFFIC COLLISION,Veh vs Bike,34,M,Hispanic/Latin/Mexican,101,STREET,TEMPLE                       ST,BEAUDRY                      AV,34.0632,-118.2513,34.0632,-118.2513
130209651,4/6/13,4/6/13,1600,2,Rampart,215,997,TRAFFIC COLLISION,Veh vs Bike,65,M,Other,101,STREET,PARKMAN                      AV,TEMPLE                       ST,34.0759,-118.2778,34.0759,-118.2778
130218964,9/13/13,9/13/13,1240,2,Rampart,221,997,TRAFFIC COLLISION,Veh vs Bike,24,M,White,101,STREET,N  VERMONT                      AV,BEVERLY                      BL,34.0777,-118.2917,34.0777,-118.2917
130219456,9/23/13,9/23/13,1000,2,Rampart,246,997,TRAFFIC COLLISION,Veh vs Bike,,M,Hispanic/Latin/Mexican,101,STREET,WILSHIRE                     BL,ALVARADO                     ST,34.058,-118.2759,34.058,-118.2759
130211758,5/8/13,5/8/13,1850,2,Rampart,216,997,TRAFFIC COLLISION,Veh vs Bike,50,F,Black,101,STREET,SUNSET,ALVARADO,34.0776,-118.2635,34.0776,-118.2635
130207573,3/4/13,3/4/13,2020,2,Rampart,221,997,TRAFFIC COLLISION,Veh vs Bike,30,F,White,101,STREET,BEVERLY                      BL,BERENDO                      ST,34.0763,-118.2942,34.0763,-118.2942
130210173,4/13/13,4/13/13,1545,2,Rampart,203,997,TRAFFIC COLLISION,Veh vs Bike,20,M,Hispanic/Latin/Mexican,101,STREET,MARATHON,VIRGIL,34.0846,-118.2868,34.0846,-118.2868
130205163,1/20/13,1/20/13,1505,2,Rampart,281,997,TRAFFIC COLLISION,Veh vs Bike,,M,Hispanic/Latin/Mexican,101,STREET,11TH                         ST,ALVARADO                     ST,34.0503,-118.2808,34.0503,-118.2808
130215896,7/15/13,7/14/13,2200,2,Rampart,201,997,TRAFFIC COLLISION,Veh vs Bike,22,F,Hispanic/Latin/Mexican,101,STREET,ALEXANDRIA,SANTA MONICA,34.0909,-118.2979,34.0909,-118.2979
130222408,11/19/13,11/19/13,640,2,Rampart,245,997,TRAFFIC COLLISION,Veh vs Bike,20,F,Hispanic/Latin/Mexican,101,STREET,ALVARADO                     ST,WILSHIRE                     BL,34.058,-118.2759,34.058,-118.2759
130223034,12/3/13,12/3/13,820,2,Rampart,256,997,TRAFFIC COLLISION,Veh vs Bike,54,M,White,101,STREET,WILSHIRE                     BL,BONNIE BRAE                  ST,34.0569,-118.2725,34.0569,-118.2725
130215697,7/11/13,7/11/13,1415,2,Rampart,236,997,TRAFFIC COLLISION,Veh vs Bike,60,F,Hispanic/Latin/Mexican,101,STREET,BEVERLY                      BL,ALVARADO                     ST,34.0667,-118.2703,34.0667,-118.2703
130215954,7/16/13,7/16/13,830,2,Rampart,221,997,TRAFFIC COLLISION,Veh vs Bike,21,M,Hispanic/Latin/Mexican,101,STREET,BERENDO                      ST,BEVERLY                      BL,34.0763,-118.2944,34.0763,-118.2944
130215648,7/10/13,7/10/13,1558,2,Rampart,292,997,TRAFFIC COLLISION,Veh vs Bike,48,M,Hispanic/Latin/Mexican,101,STREET,HOOVER                       ST,WASHINGTON                   BL,34.0382,-118.284,34.0382,-118.284
130205818,1/31/13,1/31/13,840,2,Rampart,279,997,TRAFFIC COLLISION,Veh vs Bike,28,F,White,101,STREET,UNION                        AV,OLYMPIC                      BL,34.0492,-118.2742,34.0492,-118.2742
130219654,9/26/13,9/26/13,750,2,Rampart,215,997,TRAFFIC COLLISION,Veh vs Bike,27,F,Other Asian,101,STREET,SILVER LAKE                  BL,BELLEVUE                     AV,34.0778,-118.2791,34.0778,-118.2791
130205584,1/27/13,1/27/13,1630,2,Rampart,291,997,TRAFFIC COLLISION,Veh vs Bike,46,F,Black,101,STREET,PICO                         BL,ALVARADO                     ST,34.0461,-118.2801,34.0461,-118.2801
130213620,6/6/13,6/6/13,1905,2,Rampart,236,997,TRAFFIC COLLISION,Veh vs Bike,51,M,Japanese,101,STREET,3RD                          ST,ALVARADO                     ST,34.063,-118.2727,34.063,-118.2727
130218365,9/1/13,9/1/13,910,2,Rampart,265,997,TRAFFIC COLLISION,Veh vs Bike,27,M,White,101,STREET,ALVARADO,JAMES M WOOD,34.0534,-118.2788,34.0534,-118.2788
130216810,8/2/13,8/2/13,1000,2,Rampart,269,997,TRAFFIC COLLISION,Veh vs Bike,41,M,Hispanic/Latin/Mexican,101,STREET,7TH,GARLAND,34.0517,-118.2663,34.0517,-118.2663
130206829,2/20/13,2/20/13,1800,2,Rampart,205,997,TRAFFIC COLLISION,Veh vs Bike,29,M,Hispanic/Latin/Mexican,101,STREET,PARKMAN                      AV,SILVER LAKE                  BL,34.0815,-118.2741,34.0815,-118.2741
130210934,4/26/13,4/25/13,1955,2,Rampart,211,997,TRAFFIC COLLISION,Veh vs Bike,,M,Hispanic/Latin/Mexican,101,STREET,HELIOTROPE                   DR,ROSEWOOD                     AV,34.0791,-118.2953,34.0791,-118.2953
130214819,6/26/13,6/26/13,1750,2,Rampart,202,997,TRAFFIC COLLISION,Veh vs Bike,29,M,Hispanic/Latin/Mexican,101,STREET,SANTA MONICA                 BL,VERMONT                      AV,34.0909,-118.2917,34.0909,-118.2917
130220637,10/16/13,10/16/13,1140,2,Rampart,231,997,TRAFFIC COLLISION,Veh vs Bike,26,F,Hispanic/Latin/Mexican,101,STREET,OCCIDENTAL                   BL,BEVERLY                      BL,34.0714,-118.279,34.0714,-118.279
130206372,2/11/13,2/11/13,840,2,Rampart,249,997,TRAFFIC COLLISION,Veh vs Bike,70,M,White,101,STREET,7TH                          ST,BIXEL                        ST,34.0509,-118.2642,34.0509,-118.2642
130215514,7/8/13,7/8/13,845,2,Rampart,249,997,TRAFFIC COLLISION,Veh vs Bike,22,M,White,101,STREET,WILSHIRE                     BL,SAINT PAUL                   AV,34.0518,-118.262,34.0518,-118.262
130219039,9/12/13,9/12/13,1850,2,Rampart,205,997,TRAFFIC COLLISION,Veh vs Bike,,M,Hispanic/Latin/Mexican,101,STREET,SUNSET                       BL,DESCANSO,34.0854,-118.2748,34.0854,-118.2748
130216267,7/23/13,7/23/13,1035,2,Rampart,238,997,TRAFFIC COLLISION,Veh vs Bike,28,M,White,101,STREET,GLENDALE                     AV,1ST                          ST,34.063,-118.2598,34.063,-118.2598
130211781,5/8/13,5/8/13,1540,2,Rampart,237,997,TRAFFIC COLLISION,Veh vs Bike,,M,Hispanic/Latin/Mexican,101,STREET,BEVERLY,WITMER,34.0622,-118.2607,34.0622,-118.2607
130223809,12/18/13,12/18/13,740,2,Rampart,241,997,TRAFFIC COLLISION,Veh vs Bike,23,F,Hispanic/Latin/Mexican,102,SIDEWALK,W  3RD                          ST,S  OCCIDENTAL                   BL,34.0677,-118.2821,34.0677,-118.2821
130223510,12/12/13,12/12/13,2025,2,Rampart,203,997,TRAFFIC COLLISION,Veh vs Bike,,M,Hispanic/Latin/Mexican,101,STREET,VERMONT                      AV,MELROSE                      AV,34.0836,-118.2917,34.0836,-118.2917
130223920,12/21/13,12/20/13,1925,2,Rampart,269,997,TRAFFIC COLLISION,Veh vs Bike,32,M,Hispanic/Latin/Mexican,101,STREET,7TH                          ST,VALENCIA                     ST,34.0531,-118.2694,34.0531,-118.2694
130410103,6/8/13,6/7/13,2145,4,Hollenbeck,424,997,TRAFFIC COLLISION,Veh vs Bike,69,F,Hispanic/Latin/Mexican,101,STREET,VALLEY                       BL,MISSION                      RD,34.0651,-118.2081,34.0651,-118.2081
130406275,2/28/13,2/28/13,1650,4,Hollenbeck,452,997,TRAFFIC COLLISION,Veh vs Bike,51,M,Hispanic/Latin/Mexican,101,STREET,1ST                          ST,BOYLE                        AV,34.0472,-118.2198,34.0472,-118.2198
130410723,6/25/13,6/25/13,700,4,Hollenbeck,422,997,TRAFFIC COLLISION,Veh vs Bike,22,F,White,101,STREET,GRIFFIN                      AV,BROADWAY,34.0737,-118.2117,34.0737,-118.2117
130409543,5/22/13,5/22/13,1050,4,Hollenbeck,408,997,TRAFFIC COLLISION,Veh vs Bike,89,M,Hispanic/Latin/Mexican,101,STREET,HUNTINGTON                   DR,EL SERENO                    AV,34.0862,-118.1784,34.0862,-118.1784
130407041,3/18/13,3/18/13,1540,4,Hollenbeck,441,997,TRAFFIC COLLISION,Veh vs Bike,42,M,American Indian/Alaskan Native,101,STREET,CESAR E CHAVEZ,MISSION,34.0543,-118.2258,34.0543,-118.2258
130409417,5/18/13,5/18/13,1720,4,Hollenbeck,467,997,TRAFFIC COLLISION,Veh vs Bike,,M,Hispanic/Latin/Mexican,101,STREET,4TH                          ST,EVERGREEN                    AV,34.0373,-118.2043,34.0373,-118.2043
130405127,1/30/13,1/30/13,730,4,Hollenbeck,468,997,TRAFFIC COLLISION,Veh vs Bike,40,M,Hispanic/Latin/Mexican,101,STREET,CESAR E CHAVEZ               AV,FRESNO                       ST,34.0418,-118.1964,34.0418,-118.1964
130405912,2/19/13,2/19/13,1635,4,Hollenbeck,467,997,TRAFFIC COLLISION,Veh vs Bike,20,M,Hispanic/Latin/Mexican,101,STREET,CAMULOS                      ST,4TH                          ST,34.0382,-118.2064,34.0382,-118.2064
130407690,4/4/13,4/4/13,1345,4,Hollenbeck,415,997,TRAFFIC COLLISION,Veh vs Bike,,M,Hispanic/Latin/Mexican,101,STREET,N  BROADWAY,WORKMAN                      ST,34.0737,-118.2131,34.0737,-118.2131
130408528,4/26/13,4/26/13,740,4,Hollenbeck,426,997,TRAFFIC COLLISION,Veh vs Bike,43,F,Hispanic/Latin/Mexican,101,STREET,NAVARRO,PUEBLO,34.0873,-118.1716,34.0873,-118.1716
130405228,2/1/13,2/1/13,1450,4,Hollenbeck,442,997,TRAFFIC COLLISION,Veh vs Bike,50,M,Hispanic/Latin/Mexican,101,STREET,STATE,POMEROY,34.0578,-118.2102,34.0578,-118.2102
130406664,3/9/13,3/9/13,1412,4,Hollenbeck,457,997,TRAFFIC COLLISION,Veh vs Bike,44,M,Hispanic/Latin/Mexican,101,STREET,CESAR E CHAVEZ               AV,MOTT                         ST,34.0452,-118.2041,34.0452,-118.2041
130406428,3/4/13,3/4/13,730,4,Hollenbeck,411,997,TRAFFIC COLLISION,Veh vs Bike,72,M,Other Asian,101,STREET,AVENUE 18,PASADENA,34.0732,-118.2234,34.0732,-118.2234
130405231,2/1/13,2/1/13,1520,4,Hollenbeck,467,997,TRAFFIC COLLISION,Veh vs Bike,22,M,Hispanic/Latin/Mexican,101,STREET,4TH,EVERGREEN,34.0373,-118.2043,34.0373,-118.2043
130411220,7/6/13,7/6/13,1410,4,Hollenbeck,467,997,TRAFFIC COLLISION,Veh vs Bike,36,M,Hispanic/Latin/Mexican,101,STREET,4TH                          ST,SAVANNAH                     ST,34.0377,-118.2053,34.0377,-118.2053
130409486,5/20/13,5/20/13,1755,4,Hollenbeck,473,997,TRAFFIC COLLISION,Veh vs Bike,34,M,Hispanic/Latin/Mexican,101,STREET,WHITTIER                     BL,SOTO                         ST,34.0344,-118.2157,34.0344,-118.2157
130409330,5/16/13,5/16/13,1350,4,Hollenbeck,478,997,TRAFFIC COLLISION,Veh vs Bike,21,M,Hispanic/Latin/Mexican,101,STREET,FRESNO                       ST,WHITTIER                     BL,34.0295,-118.2047,34.0295,-118.2047
130416283,11/15/13,11/15/13,735,4,Hollenbeck,422,997,TRAFFIC COLLISION,Veh vs Bike,22,M,Hispanic/Latin/Mexican,101,STREET,E  DARWIN                       AV,GRIFFIN                      AV,34.0676,-118.2116,34.0676,-118.2116
130416149,11/12/13,11/12/13,1815,4,Hollenbeck,412,997,TRAFFIC COLLISION,Veh vs Bike,20,M,Hispanic/Latin/Mexican,101,STREET,AVENUE 26,DALY                         ST,34.0784,-118.2172,34.0784,-118.2172
130412862,8/19/13,8/19/13,1612,4,Hollenbeck,414,997,TRAFFIC COLLISION,Veh vs Bike,,M,Hispanic/Latin/Mexican,101,STREET,AVENUE 33,IDYWILD                      AV,34.0831,-118.2086,34.0831,-118.2086
130411449,7/12/13,7/12/13,705,4,Hollenbeck,415,997,TRAFFIC COLLISION,Veh vs Bike,27,M,Hispanic/Latin/Mexican,101,STREET,DALY                         ST,AVENUE 26,34.0765,-118.2157,34.0765,-118.2157
130414703,10/4/13,10/4/13,1615,4,Hollenbeck,415,997,TRAFFIC COLLISION,Veh vs Bike,,M,Hispanic/Latin/Mexican,101,STREET,GRIFFIN                      AV,ALTURA                       ST,34.0755,-118.2118,34.0755,-118.2118
130413136,8/25/13,8/24/13,2025,4,Hollenbeck,479,997,TRAFFIC COLLISION,Veh vs Bike,46,M,Hispanic/Latin/Mexican,101,STREET,ATLANTIC                     ST,SPENCE                       ST,34.0234,-118.1999,34.0234,-118.1999
130414031,9/17/13,9/17/13,1800,4,Hollenbeck,422,997,TRAFFIC COLLISION,Veh vs Bike,,M,Hispanic/Latin/Mexican,101,STREET,BROADWAY,GRIFFIN,34.0737,-118.2117,34.0737,-118.2117
130416958,12/6/13,12/6/13,605,4,Hollenbeck,489,997,TRAFFIC COLLISION,Veh vs Bike,58,M,Hispanic/Latin/Mexican,101,STREET,S  SOTO                         ST,E  8TH                          ST,34.0281,-118.2194,34.0281,-118.2194
130414819,10/7/13,10/7/13,1830,4,Hollenbeck,489,997,TRAFFIC COLLISION,Veh vs Bike,,M,Hispanic/Latin/Mexican,101,STREET,8TH                          ST,SOTO                         ST,34.0278,-118.2188,34.0278,-118.2188
130411640,7/17/13,7/17/13,1810,4,Hollenbeck,463,997,TRAFFIC COLLISION,Veh vs Bike,,F,Hispanic/Latin/Mexican,101,STREET,CUMMINGS                     ST,PENNSYLVANIA                 AV,34.0464,-118.2144,34.0464,-118.2144
130416378,11/18/13,11/18/13,1540,4,Hollenbeck,439,997,TRAFFIC COLLISION,Veh vs Bike,21,M,Hispanic/Latin/Mexican,101,STREET,VALLEY                       BL,VANDALIA                     AV,34.0743,-118.1632,34.0743,-118.1632
130411562,7/16/13,7/15/13,2050,4,Hollenbeck,455,997,TRAFFIC COLLISION,Veh vs Bike,22,M,Hispanic/Latin/Mexican,101,STREET,CESAR E CHAVEZ,CHICAGO,34.0477,-118.2097,34.0477,-118.2097
130414167,9/20/13,9/20/13,1340,4,Hollenbeck,409,997,TRAFFIC COLLISION,Veh vs Bike,65,M,Other,101,STREET,HUNTINGTON                   DR,N  MAIN                         ST,34.0986,-118.1554,34.0986,-118.1554
130416779,12/2/13,12/1/13,2120,4,Hollenbeck,442,997,TRAFFIC COLLISION,Veh vs Bike,23,M,Hispanic/Latin/Mexican,101,STREET,STATE                        ST,10                           FY,34.0559,-118.2114,34.0559,-118.2114
130413979,9/15/13,9/15/13,1925,4,Hollenbeck,453,997,TRAFFIC COLLISION,Veh vs Bike,38,M,Hispanic/Latin/Mexican,101,STREET,CESAR E CHAVEZ               AV,STATE                        ST,34.0501,-118.2152,34.0501,-118.2152
130416214,11/14/13,11/13/13,1700,4,Hollenbeck,408,997,TRAFFIC COLLISION,Veh vs Bike,21,M,Hispanic/Latin/Mexican,101,STREET,HUNTINGTON                   DR,ROSEMEAD                     AV,34.0872,-118.176,34.0872,-118.176
130413262,8/28/13,8/26/13,850,4,Hollenbeck,415,997,TRAFFIC COLLISION,Veh vs Bike,73,M,White,101,STREET,BROADWAY,JOHNSTON                     ST,34.0737,-118.2091,34.0737,-118.2091
130608723,3/9/13,3/9/13,1325,6,Hollywood,645,997,TRAFFIC COLLISION,Veh vs Bike,29,M,Black,101,STREET,HIGHLAND                     AV,SUNSET                       BL,34.098,-118.3387,34.098,-118.3387
130625555,11/22/13,11/22/13,1225,6,Hollywood,615,997,TRAFFIC COLLISION,Veh vs Bike,48,M,White,108,PARKING LOT,CAHUENGA                     BL,BARHAM                       BL,34.1291,-118.3467,34.1291,-118.3467
130623097,10/11/13,10/10/13,2030,6,Hollywood,665,997,TRAFFIC COLLISION,Veh vs Bike,43,M,White,101,STREET,SANTA MONICA                 BL,LAS PALMAS                   AV,34.0907,-118.3363,34.0907,-118.3363
